tax_id,tax_level,genus_tax_id,name,common_name,category,is_phage,agg_score,max_z_score,nt_z_score,nt_rpm,nt_count,nt_contigs,nt_contig_r,nt_percent_identity,nt_alignment_length,nt_e_value,nt_bg_mean,nt_bg_stdev,nt_bg_mean_mass_normalized,nt_bg_stdev_mass_normalized,nr_z_score,nr_rpm,nr_count,nr_contigs,nr_contig_r,nr_percent_identity,nr_alignment_length,nr_e_value,nr_bg_mean,nr_bg_stdev,nr_bg_mean_mass_normalized,nr_bg_stdev_mass_normalized,species_tax_ids,known_pathogen,group
1881289,1,-200010662,Vibrio phage 1.009.O._10N.261.51.C9,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,56.3,48.0,10^-8.97881,,,,,,0,virus-phage
1136534,1,-200010662,Bacillus phage BCD7,,viruses,True,,,,,,,,,,,,,,,,7.142104671115008,8.0,1.0,4.0,52.3577,54.0,10^-9.99203,,,,,,0,virus-phage
762660,1,-200010662,Acinetobacter phage Ac42,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,51.1,47.0,10^-5.02045,,,,,,0,virus-phage
573172,1,-200010662,Vibrio phage eugene 12A10,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,47.9,48.0,10^-5.17393,,,,,,0,virus-phage
2740427,1,-200010699,Stenotrophomonas phage vB_SmaS-AXL_3,,viruses,True,,,,,,,,,,,,,,,,20.533550929455647,23.0,3.0,20.0,68.3568,66.7826,10^-21.4458,,,,,,0,virus-phage
2713247,1,-200010699,Bifidobacterium phage BitterVaud1,,viruses,True,,,,,,,,,,,,,,,,1.785526167778752,2.0,,,57.7,47.0,10^-7.57357,,,,,,0,virus-phage
2709316,1,-200010699,Parabacteroides phage PDS1,,viruses,True,,,,,,,,,,,,,,,,5.356578503336256,6.0,1.0,5.0,72.3175,56.8333,10^-15.0849,,,,,,0,virus-phage
2664406,1,-200010699,Streptococcus phage phi-SsuSSJ28_rum,,viruses,True,,,,0.892763083889376,1.0,,,97.351,151.0,10^-85.0252,,,,,,,,,,,,,,,,,,0,virus-phage
2664399,1,-200010699,Streptococcus phage phi-SsuHCJ3_rum,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,90.9,33.0,10^-10.2211,,,,,,0,virus-phage
2664390,1,-200010699,Streptococcus phage phi-SsuFJNP3_rum,,viruses,True,,,,0.892763083889376,1.0,,,100.0,151.0,10^-90.5147,,,,,,,,,,,,,,,,,,0,virus-phage
2656529,1,-200010699,Gordonia phage Avazak,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,68.0,50.0,10^-10.7235,,,,,,0,virus-phage
2601686,1,-200010699,Gordonia phage Chikenjars,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,64.6,48.0,10^-11.0141,,,,,,0,virus-phage
2599823,1,-200010699,Arthrobacter phage Egad,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,69.6,46.0,10^-10.6073,,,,,,0,virus-phage
2590919,1,-200010699,Dinoroseobacter phage vB_DshS-R4C,,viruses,True,,,,,,,,,,,,,,,,1.785526167778752,2.0,,,49.438,89.0,10^-15.567,,,,,,0,virus-phage
2548312,1,-200010699,Streptococcus phage Javan88,,viruses,True,,,,0.892763083889376,1.0,,,97.368,38.0,10^-12.2026,,,,,,,,,,,,,,,,,,0,virus-phage
2548310,1,-200010699,Streptococcus phage Javan85,,viruses,True,,,,1.785526167778752,2.0,,,92.857,98.0,10^-44.728,,,,,,,,,,,,,,,,,,0,virus-phage
2548269,1,-200010699,Streptococcus phage Javan577,,viruses,True,,,,1.785526167778752,2.0,,,91.0595,151.0,10^-71.9877,,,,,,,,,,,,,,,,,,0,virus-phage
2548158,1,-200010699,Streptococcus phage Javan422,,viruses,True,,,,1.785526167778752,2.0,,,91.763,107.5,10^-51.2454,,,,,,,,,,,,,,,,,,0,virus-phage
2548039,1,-200010699,Streptococcus phage Javan191,,viruses,True,,,,8.927630838893759,10.0,,,91.6457,158.6,10^-68.8992,,,,,,4.463815419446879,5.0,,,94.94,46.2,10^-20.2377,,,,,,0,virus-phage
2547977,1,-200010699,Streptococcus phage Javan105,,viruses,True,,,,,,,,,,,,,,,,1.785526167778752,2.0,,,92.2,39.0,10^-12.9018,,,,,,0,virus-phage
2530024,1,-200010699,Fusobacterium phage Fnu1,,viruses,True,,,,,,,,,,,,,,,,2.678289251668128,3.0,,,44.1333,48.3333,10^-3.4915,,,,,,0,virus-phage
2483660,1,-200010699,Microcystis phage Me-ZS1,,viruses,True,,,,,,,,,,,,,,,,3.571052335557504,4.0,,,62.5,44.0,10^-6.64992,,,,,,0,virus-phage
2419957,1,-200010699,Arthrobacter phage Faja,,viruses,True,,,,0.892763083889376,1.0,,,89.72,107.0,10^-45.376,,,,,,,,,,,,,,,,,,0,virus-phage
2182352,1,-200010699,Microbacterium phage Count,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,73.5,49.0,10^-14.9281,,,,,,0,virus-phage
2182351,1,-200010699,Microbacterium phage Camille,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,63.0,46.0,10^-6.29757,,,,,,0,virus-phage
1983783,1,-200010699,Curvibacter phage P26059A,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,46.8,47.0,10^-3.24718,,,,,,0,virus-phage
1868610,1,-200010699,Vibrio phage vB_VhaS-a,,viruses,True,,,,,,,,,,,,,,,,1.785526167778752,2.0,,,52.65,47.5,10^-6.00066,,,,,,0,virus-phage
1647553,1,-200010699,Moraxella phage Mcat7,,viruses,True,,,,0.892763083889376,1.0,,,86.364,44.0,10^-9.39414,,,,,,,,,,,,,,,,,,0,virus-phage
1647544,1,-200010699,Moraxella phage Mcat28,,viruses,True,,,,0.892763083889376,1.0,,,89.041,146.0,10^-65.1404,,,,,,,,,,,,,,,,,,0,virus-phage
1647532,1,-200010699,Moraxella phage Mcat17,,viruses,True,,,,0.892763083889376,1.0,,,81.618,136.0,10^-45.9581,,,,,,,,,,,,,,,,,,0,virus-phage
1647531,1,-200010699,Moraxella phage Mcat16,,viruses,True,,,,0.892763083889376,1.0,,,84.946,93.0,10^-31.7132,,,,,,,,,,,,,,,,,,0,virus-phage
1414742,1,-200010699,Arthrobacter phage vB_ArS-ArV2,,viruses,True,,,,,,,,,,,,,,,,1.785526167778752,2.0,,,59.1,44.0,10^-9.05552,,,,,,0,virus-phage
1105171,1,-200010699,Bacteroides phage B124-14,,viruses,True,,,,0.892763083889376,1.0,,,87.2,125.0,10^-50.798,,,,,,,,,,,,,,,,,,0,virus-phage
700512,1,-200010699,Vibrio phage SIO-2,,viruses,True,,,,,,,,,,,,,,,,8.927630838893759,10.0,1.0,10.0,44.304,79.0,10^-14.7545,,,,,,0,virus-phage
571950,1,-200010699,Streptococcus phage phi-m46.1,,viruses,True,,,,0.892763083889376,1.0,,,94.702,151.0,10^-79.5357,,,,,,,,,,,,,,,,,,0,virus-phage
537874,1,-200010699,Streptococcus phage PH15,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,82.1,39.0,10^-13.4962,,,,,,0,virus-phage
157924,1,-200010699,Streptococcus phage SM1,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,73.5,49.0,10^-18.2757,,,,,,0,virus-phage
43685,1,-200010699,Lactococcus phage r1t,,viruses,True,,,,1.785526167778752,2.0,,,94.937,79.0,10^-24.6716,,,,,,,,,,,,,,,,,,0,virus-phage
2772089,1,-200010744,crAssphage cr115_1,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,72.9,48.0,10^-11.27,,,,,,0,virus-phage
2772088,1,-200010744,crAssphage cr114_1,,viruses,True,,,,0.892763083889376,1.0,,,86.316,95.0,10^-34.4487,,,,,,5.356578503336256,6.0,,,66.9833,48.3333,10^-11.0514,,,,,,0,virus-phage
2772087,1,-200010744,crAssphage cr113_1,,viruses,True,,,,,,,,,,,,,,,,1.785526167778752,2.0,,,56.75,44.0,10^-5.73862,,,,,,0,virus-phage
2772085,1,-200010744,crAssphage cr6_1,,viruses,True,,,,,,,,,,,,,,,,2.678289251668128,3.0,,,87.592,73.0,10^-38.5988,,,,,,0,virus-phage
2772084,1,-200010744,crAssphage cr4_1,,viruses,True,,,,,,,,,,,,,,,,8.927630838893759,10.0,1.0,6.0,62.506,88.375,10^-19.2801,,,,,,0,virus-phage
2772083,1,-200010744,crAssphage cr109_1,,viruses,True,,,,,,,,,,,,,,,,4.463815419446879,5.0,,,67.7524,47.0,10^-12.8413,,,,,,0,virus-phage
2772082,1,-200010744,crAssphage cr60_1,,viruses,True,,,,0.892763083889376,1.0,,,90.411,73.0,10^-27.7013,,,,,,,,,,,,,,,,,,0,virus-phage
2772081,1,-200010744,crAssphage cr56_1,,viruses,True,,,,0.892763083889376,1.0,,,90.476,84.0,10^-33.816,,,,,,3.571052335557504,4.0,,,70.692,62.0,10^-21.8082,,,,,,0,virus-phage
2772080,1,-200010744,crAssphage cr53_1,,viruses,True,,,,1.785526167778752,2.0,,,88.406,69.0,10^-23.6086,,,,,,0.892763083889376,1.0,,,85.7,49.0,10^-19.6819,,,,,,0,virus-phage
2772079,1,-200010744,crAssphage cr52_1,,viruses,True,,,,,,,,,,,,,,,,2.678289251668128,3.0,,,81.8,29.0,10^-4.45313,,,,,,0,virus-phage
2772066,1,-200010744,crAssphage cr10_1,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,60.9,46.0,10^-10.2,,,,,,0,virus-phage
2599764,1,-200010744,Sinorhizobium phage ort11,,viruses,True,,,,,,,,,,,,,,,,3.571052335557504,4.0,1.0,4.0,72.84,81.0,10^-34.1325,,,,,,0,virus-phage
1965354,1,-200010744,Pectobacterium phage phiA41,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,54.2,48.0,10^-10.6676,,,,,,0,virus-phage
1168281,1,-200010744,Vibrio phage VvAW1,,viruses,True,,,,,,,,,,,,,,,,1.785526167778752,2.0,,,48.95,47.0,10^-3.73997,,,,,,0,virus-phage
754052,1,-200010744,Pseudoalteromonas phage pYD6-A,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,79.6,49.0,10^-16.1878,,,,,,0,virus-phage
2650877,1,-202169529,Stenotrophomonas phage Mendera,,viruses,True,,,,,,,,,,,,,,,,2.678289251668128,3.0,,,55.102,98.0,10^-32.4622,,,,,,0,virus-phage
2601680,1,-202169529,Stenotrophomonas phage Moby,,viruses,True,,,,,,,,,,,,,,,,3.571052335557504,4.0,,,57.6,49.5,10^-9.86119,,,,,,0,virus-phage
2584487,1,-202169529,Vibrio phage VAP7,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,57.4,47.0,10^-10.6091,,,,,,0,virus-phage
2555548,1,-202169529,Stenotrophomonas phage YB07,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,52.1,48.0,10^-7.20621,,,,,,0,virus-phage
2510942,1,-202560065,Lactobacillus phage 521B,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,56.3,48.0,10^-7.8962,,,,,,0,virus-phage
941058,1,-202560065,Bacillus phage SP-10,,viruses,True,,,,,,,,,,,,,,,,0.892763083889376,1.0,,,53.8,39.0,10^-6.03058,,,,,,0,virus-phage
2558593,1,-200,Streptococcus satellite phage Javan256,,viruses,True,,,,,,,,,,,,,,,,4.47023272031542,1.0,,,91.8,49.0,10^-22.6676,,,,,,0,virus-phage
2558558,1,-200,Streptococcus satellite phage Javan193,,viruses,True,,,,4.47023272031542,1.0,,,85.616,146.0,10^-58.2786,,,,,,,,,,,,,,,,,,0,virus-phage
2100421,1,-200,uncultured Caudovirales phage,,viruses,True,,,,,,,,,,,,,,,,13.41069816094626,3.0,,,60.8,45.6667,10^-7.72437,,,,,,0,virus-phage
2548100,1,-200010662,Streptococcus phage Javan308,,viruses,True,,,,4.47023272031542,1.0,,,95.745,47.0,10^-16.9135,,,,,,,,,,,,,,,,,,0,virus-phage
2548076,1,-200010699,Streptococcus phage Javan258,,viruses,True,,,,8.94046544063084,2.0,,,93.407,91.0,10^-28.5482,,,,,,,,,,,,,,,,,,0,virus-phage
2201742,1,-200010699,Pasteurella phage Pm86,,viruses,True,,,,,,,,,,,,,,,,4.47023272031542,1.0,,,88.0,50.0,10^-21.0429,,,,,,0,virus-phage
1647550,1,-200010699,Moraxella phage Mcat4,,viruses,True,,,,8.94046544063084,2.0,,,87.255,102.0,10^-39.2211,,,,,,,,,,,,,,,,,,0,virus-phage
1647546,1,-200010699,Moraxella phage Mcat3,,viruses,True,,,,4.47023272031542,1.0,,,92.0,50.0,10^-16.2005,,,,,,,,,,,,,,,,,,0,virus-phage
1647532,1,-200010699,Moraxella phage Mcat17,,viruses,True,,,,4.47023272031542,1.0,,,86.25,80.0,10^-26.9753,,,,,,,,,,,,,,,,,,0,virus-phage
1414742,1,-200010699,Arthrobacter phage vB_ArS-ArV2,,viruses,True,,,,4.47023272031542,1.0,,,95.122,41.0,10^-12.8557,,,,,,,,,,,,,,,,,,0,virus-phage
980881,1,-200010699,Lactobacillus phage EV3,,viruses,True,,,,,,,,,,,,,,,,4.47023272031542,1.0,,,52.8,36.0,10^-5.34199,,,,,,0,virus-phage
341698,1,-200010699,Streptococcus phage MM1 1998,,viruses,True,,,,,,,,,,,,,,,,8.94046544063084,2.0,,,72.059,68.0,10^-27.3851,,,,,,0,virus-phage
2212563,1,-200010744,CrAssphage sp.,,viruses,True,,,,,,,,,,,,,,,,4.47023272031542,1.0,,,60.4,48.0,10^-8.95861,,,,,,0,virus-phage
1542133,1,-202169529,Dickeya phage phiDP23.1,,viruses,True,,,,,,,,,,,,,,,,4.47023272031542,1.0,,,92.3,26.0,10^-6.91009,,,,,,0,virus-phage
555387,1,2733101,Synechococcus phage S-RSM4,,viruses,True,,,,0.4118609749446081,1.0,,,97.701,87.0,10^-44.0935,,,,,,,,,,,,,,,,,,0,virus-phage
2182405,1,2560225,Streptomyces phage RavenPuff,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,52.6,38.0,10^-5.13018,,,,,,0,virus-phage
1909403,1,1985181,Bacillus phage QCM8,,viruses,True,,,,,,,,,,,,,,,,1.6474438997784326,4.0,,,73.8,42.0,10^-11.8297,,,,,,0,virus-phage
2790984,1,1982152,Arthrobacter phage Truckee,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,43.5,46.0,10^-4.72816,,,,,,0,virus-phage
1522092,1,1912144,Clostridium phage phiCDHM19,,viruses,True,,,,0.4118609749446081,1.0,,,83.838,99.0,10^-33.0584,,,,,,,,,,,,,,,,,,0,virus-phage
2301685,1,1911929,Bacillus phage Kioshi,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,48.0,50.0,10^-8.14509,,,,,,0,virus-phage
1983447,1,1623306,Mycobacterium phage Shandong1,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,51.3,39.0,10^-4.39254,,,,,,0,virus-phage
1891963,1,1623306,Mycobacterium phage Gengar,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,51.2,41.0,10^-3.71444,,,,,,0,virus-phage
198110,1,680115,Pseudomonas phage 201phi2-1,,viruses,True,,,,,,,,,,,,,,,,0.8237219498892163,2.0,,,50.0,46.0,10^-5.3098,,,,,,0,virus-phage
2762304,1,-200,Bacteroides phage F4,,viruses,True,,,,0.4118609749446081,1.0,,,92.105,38.0,10^-9.45781,,,,,,,,,,,,,,,,,,0,virus-phage
2762303,1,-200,Bacteroides phage F2,,viruses,True,,,,0.4118609749446081,1.0,,,77.922,77.0,10^-16.6991,,,,,,,,,,,,,,,,,,0,virus-phage
2710519,1,-200,Bacteroides phage SJC25,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,63.6,44.0,10^-8.21042,,,,,,0,virus-phage
2100421,1,-200,uncultured Caudovirales phage,,viruses,True,,,,2.4711658496676487,6.0,,,90.2398,110.0,10^-50.4614,,,,,,4.118609749446081,10.0,,,72.6333,44.6667,10^-14.053,,,,,,0,virus-phage
278008,1,-200,uncultured phage,,viruses,True,,,,0.4118609749446081,1.0,,,86.486,37.0,10^-6.03847,,,,,,,,,,,,,,,,,,0,virus-phage
38018,1,-200,Bacteriophage sp.,,viruses,True,,,,4.53047072439069,11.0,,,95.9481,115.111,10^-54.1976,,,,,,6.589775599113731,16.0,1.0,4.0,65.8197,73.3125,10^-24.6408,,,,,,0,virus-phage
2734808,1,-200010662,Shewanella phage Thanatos-1,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,46.7,45.0,10^-7.34872,,,,,,0,virus-phage
2711164,1,-200010662,Vibrio phage vB_VcorM_GR11A,,viruses,True,,,,,,,,,,,,,,,,0.8237219498892163,2.0,,,50.0,46.0,10^-3.70553,,,,,,0,virus-phage
2492474,1,-200010662,Phage 5P_2,,viruses,True,,,,,,,,,,,,,,,,2.4711658496676487,6.0,,,61.8667,33.6667,10^-4.71393,,,,,,0,virus-phage
1567014,1,-200010662,Clostridium phage phiCT9441A,,viruses,True,,,,0.4118609749446081,1.0,,,76.596,94.0,10^-20.0434,,,,,,,,,,,,,,,,,,0,virus-phage
1206110,1,-200010662,Lactobacillus phage phiAQ113,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,51.0,49.0,10^-3.3851,,,,,,0,virus-phage
2686279,1,-200010699,Flavobacterium phage vB_FspS_tooticki6-1,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,72.0,50.0,10^-14.5017,,,,,,0,virus-phage
2664391,1,-200010699,Streptococcus phage phi-SsuFJNP8_rum,,viruses,True,,,,,,,,,,,,,,,,0.8237219498892163,2.0,,,79.545,44.0,10^-17.2211,,,,,,0,virus-phage
2656551,1,-200010699,Microbacterium phage Megan,,viruses,True,,,,0.4118609749446081,1.0,,,92.0,50.0,10^-16.2005,,,,,,,,,,,,,,,,,,0,virus-phage
2656542,1,-200010699,Gordonia phage Untouchable,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,49.1,57.0,10^-5.59346,,,,,,0,virus-phage
2656513,1,-200010699,Lactococcus phage proPhi6,,viruses,True,,,,0.8237219498892163,2.0,,,95.455,44.0,10^-14.8836,,,,,,,,,,,,,,,,,,0,virus-phage
2590946,1,-200010699,Streptomyces phage Celia,,viruses,True,,,,,,,,,,,,,,,,0.8237219498892163,2.0,,,59.45,35.5,10^-3.9206,,,,,,0,virus-phage
2548308,1,-200010699,Streptococcus phage Javan83,,viruses,True,,,,0.4118609749446081,1.0,,,91.304,46.0,10^-13.492,,,,,,,,,,,,,,,,,,0,virus-phage
2548289,1,-200010699,Streptococcus phage Javan630,,viruses,True,,,,0.4118609749446081,1.0,,,92.5,40.0,10^-10.8079,,,,,,,,,,,,,,,,,,0,virus-phage
2548273,1,-200010699,Streptococcus phage Javan583,,viruses,True,,,,0.4118609749446081,1.0,,,95.238,42.0,10^-13.5315,,,,,,,,,,,,,,,,,,0,virus-phage
2548158,1,-200010699,Streptococcus phage Javan422,,viruses,True,,,,0.4118609749446081,1.0,,,99.338,151.0,10^-89.1423,,,,,,,,,,,,,,,,,,0,virus-phage
2548039,1,-200010699,Streptococcus phage Javan191,,viruses,True,,,,14.415134123061284,35.0,2.0,13.0,91.4455,252.897,10^-98.0204,,,,,,16.062578022839716,39.0,4.0,23.0,85.0806,81.4138,10^-39.3192,,,,,,0,virus-phage
2282910,1,-200010699,Mycobacterium phage Thonko,,viruses,True,,,,,,,,,,,,,,,,0.8237219498892163,2.0,,,49.091,55.0,10^-11.644,,,,,,0,virus-phage
2182351,1,-200010699,Microbacterium phage Camille,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,63.3,49.0,10^-9.90309,,,,,,0,virus-phage
2026083,1,-200010699,Nocardia phage NTR1,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,72.3,47.0,10^-13.214,,,,,,0,virus-phage
2006938,1,-200010699,Erysipelothrix phage phi1605,,viruses,True,,,,4.118609749446081,10.0,1.0,8.0,83.482,270.75,10^-59.9294,,,,,,,,,,,,,,,,,,0,virus-phage
1916193,1,-200010699,Streptococcus phage IPP55,,viruses,True,,,,0.4118609749446081,1.0,,,88.462,104.0,10^-41.9575,,,,,,,,,,,,,,,,,,0,virus-phage
1572745,1,-200010699,Mannheimia phage vB_MhS_587AP2,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,87.8,49.0,10^-20.4145,,,,,,0,virus-phage
1572743,1,-200010699,Mannheimia phage vB_MhS_535AP2,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,71.0,31.0,10^-4.76955,,,,,,0,virus-phage
1407671,1,-200010699,uncultured Mediterranean phage uvMED,,viruses,True,,,,,,,,,,,,,,,,0.8237219498892163,2.0,,,77.8,27.0,10^-3.27491,,,,,,0,virus-phage
2772091,1,-200010744,crAssphage cr125_1,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,46.3,41.0,10^-5.19314,,,,,,0,virus-phage
2772087,1,-200010744,crAssphage cr113_1,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,54.2,48.0,10^-8.16304,,,,,,0,virus-phage
2772084,1,-200010744,crAssphage cr4_1,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,46.9,49.0,10^-4.20135,,,,,,0,virus-phage
2772083,1,-200010744,crAssphage cr109_1,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,57.1,42.0,10^-5.28735,,,,,,0,virus-phage
2772080,1,-200010744,crAssphage cr53_1,,viruses,True,,,,0.4118609749446081,1.0,,,89.855,69.0,10^-24.981,,,,,,0.8237219498892163,2.0,,,62.6,49.5,10^-8.50367,,,,,,0,virus-phage
2759728,1,-200010744,Ralstonia phage Gervaise,,viruses,True,,,,0.4118609749446081,1.0,,,89.362,47.0,10^-12.7964,,,,,,,,,,,,,,,,,,0,virus-phage
2056127,1,-200010744,Pseudomonas phage HU1,,viruses,True,,,,,,,,,,,,,,,,0.4118609749446081,1.0,,,57.5,40.0,10^-4.68194,,,,,,0,virus-phage
1235689,1,-200010744,Pseudomonas phage AF,,viruses,True,,,,,,,,,,,,,,,,5.766053649224514,14.0,1.0,13.0,42.9976,136.0,10^-21.7633,,,,,,0,virus-phage
2588499,1,2733208,Corynebacterium phage Adelaide,,viruses,True,,,,,,,,,,,,,,,,0.4137951541380677,1.0,,,84.0,25.0,10^-4.7122,,,,,,0,virus-phage
2686250,1,2560245,Flavobacterium phage vB_FspS_laban6-1,,viruses,True,,,,0.8275903082761354,2.0,,,90.0,50.0,10^-14.8281,,,,,,,,,,,,,,,,,,0,virus-phage
1923890,1,2560215,Ralstonia phage RP31,,viruses,True,,,,,,,,,,,,,,,,0.4137951541380677,1.0,,,57.5,40.0,10^-8.28067,,,,,,0,virus-phage
2099850,1,1920753,Klebsiella phage KP8,,viruses,True,,,,,,,,,,,,,,,,0.4137951541380677,1.0,,,66.0,47.0,10^-9.25337,,,,,,0,virus-phage
2099651,1,1912760,Lactobacillus phage P1174,,viruses,True,,,,,,,,,,,,,,,,0.8275903082761354,2.0,,,53.65,51.5,10^-6.10351,,,,,,0,virus-phage
2365028,1,1623304,Streptococcus phage CHPC1148,,viruses,True,,,,,,,,,,,,,,,,2.4827709248284062,6.0,1.0,6.0,60.36,111.0,10^-46.5719,,,,,,0,virus-phage
2530023,1,680115,Pseudomonas phage Psa21,,viruses,True,,,,,,,,,,,,,,,,0.4137951541380677,1.0,,,55.6,45.0,10^-7.07676,,,,,,0,virus-phage
998086,1,680115,Pseudomonas phage PhiPA3,,viruses,True,,,,,,,,,,,,,,,,1.2413854624142031,3.0,,,48.848,66.6667,10^-12.587,,,,,,0,virus-phage
198110,1,680115,Pseudomonas phage 201phi2-1,,viruses,True,,,,,,,,,,,,,,,,1.655180616552271,4.0,,,62.2,45.0,10^-8.34679,,,,,,0,virus-phage
532076,1,110456,Escherichia phage 13a,,viruses,True,,,,,,,,,,,,,,,,0.4137951541380677,1.0,,,57.1,42.0,10^-8.8041,,,,,,0,virus-phage
2762304,1,-200,Bacteroides phage F4,,viruses,True,,,,0.8275903082761354,2.0,,,81.673,251.0,10^-49.567,,,,,,,,,,,,,,,,,,0,virus-phage
2759599,1,-200,Bacteroides phage Bacuni_F1,,viruses,True,,,,,,,,,,,,,,,,2.4827709248284062,6.0,,,79.9133,88.3333,10^-42.7159,,,,,,0,virus-phage
2710496,1,-200,Bacteroides phage DAC16,,viruses,True,,,,,,,,,,,,,,,,1.2413854624142031,3.0,,,57.9,31.5,10^-4.06178,,,,,,0,virus-phage
2100421,1,-200,uncultured Caudovirales phage,,viruses,True,,,,,,,,,,,,,,,,5.37933700379488,13.0,1.0,4.0,63.5695,60.3077,10^-18.7811,,,,,,0,virus-phage
278008,1,-200,uncultured phage,,viruses,True,,,,2.4827709248284062,6.0,,,93.144,74.4,10^-25.37,,,,,,,,,,,,,,,,,,0,virus-phage
38018,1,-200,Bacteriophage sp.,,viruses,True,,,,15.310420703108504,37.0,1.0,4.0,89.5606,133.613,10^-51.2614,,,,,,2.4827709248284062,6.0,,,82.6,43.25,10^-15.2602,,,,,,0,virus-phage
2769337,1,-200010662,Xanthomonas phage Xoo-sp14,,viruses,True,,,,,,,,,,,,,,,,1.2413854624142031,3.0,,,49.5333,45.0,10^-5.71627,,,,,,0,virus-phage
2739752,1,-200010662,Salmonella phage vB_SalM_SA002,,viruses,True,,,,,,,,,,,,,,,,0.8275903082761354,2.0,,,48.7,44.0,10^-5.09339,,,,,,0,virus-phage
2660693,1,-200010662,Vibrio phage vB_VhaM_VH-8,,viruses,True,,,,,,,,,,,,,,,,0.8275903082761354,2.0,,,71.4,28.0,10^-3.01278,,,,,,0,virus-phage
2575345,1,-200010662,Flavobacterium phage FPSV-S1,,viruses,True,,,,,,,,,,,,,,,,1.655180616552271,4.0,1.0,4.0,44.531,128.0,10^-25.0804,,,,,,0,virus-phage
2042251,1,-200010662,Xanthomonas phage XacN1,,viruses,True,,,,,,,,,,,,,,,,0.4137951541380677,1.0,,,55.9,34.0,10^-3.11691,,,,,,0,virus-phage
1958921,1,-200010662,Vibrio phage pVa-21,,viruses,True,,,,,,,,,,,,,,,,0.4137951541380677,1.0,,,39.6,48.0,10^-3.24718,,,,,,0,virus-phage
1739968,1,-200010662,Bacillus phage vB_BpuM-BpSp,,viruses,True,,,,,,,,,,,,,,,,0.8275903082761354,2.0,,,56.3,48.0,10^-6.12494,,,,,,0,virus-phage
2763101,1,-200010699,Enterococcus phage 9181,,viruses,True,,,,,,,,,,,,,,,,0.8275903082761354,2.0,,,70.8,48.0,10^-12.6421,,,,,,0,virus-phage
2548289,1,-200010699,Streptococcus phage Javan630,,viruses,True,,,,0.4137951541380677,1.0,,,95.455,44.0,10^-14.8836,,,,,,,,,,,,,,,,,,0,virus-phage
2548158,1,-200010699,Streptococcus phage Javan422,,viruses,True,,,,1.655180616552271,4.0,,,94.452,125.25,10^-50.6449,,,,,,,,,,,,,,,,,,0,virus-phage
2548039,1,-200010699,Streptococcus phage Javan191,,viruses,True,,,,2.896566078966474,7.0,,,92.1457,110.429,10^-51.0858,,,,,,1.2413854624142031,3.0,,,92.9,48.0,10^-19.4532,,,,,,0,virus-phage
2547979,1,-200010699,Streptococcus phage Javan108,,viruses,True,,,,1.655180616552271,4.0,,,88.5725,122.5,10^-51.1638,,,,,,,,,,,,,,,,,,0,virus-phage
